Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name
Pf6N2E2_5737	TK06_RS28580	Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	N2E2	P. fluorescens N2E2
Pf6N2E2_5738	TK06_RS28585	Cobyrinic acid A,C-diamide synthase	N2E2	P. fluorescens N2E2
Pf6N2E2_5739	TK06_RS28590	Cobalamin biosynthesis protein BluB @ 5,6-dimethylbenzimidazole synthase, flavin destructase family	N2E2	P. fluorescens N2E2
Pf6N2E2_5740	TK06_RS28595	Adenosylcobinamide-phosphate synthase (EC 6.3.1.10)	N2E2	P. fluorescens N2E2
Pf6N2E2_5741	TK06_RS28600	L-threonine 3-O-phosphate decarboxylase (EC 4.1.1.81)	N2E2	P. fluorescens N2E2
Pf6N2E2_5742	TK06_RS28605	Cobyric acid synthase (EC 6.3.5.10)	N2E2	P. fluorescens N2E2
Pf6N2E2_5743	TK06_RS28610	Adenosylcobinamide-phosphate guanylyltransferase (EC 2.7.7.62)	N2E2	P. fluorescens N2E2
Pf6N2E2_5744	TK06_RS28615	Nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase (EC 2.4.2.21)	N2E2	P. fluorescens N2E2
Pf6N2E2_5745	TK06_RS28620	Alpha-ribazole-5'-phosphate phosphatase (EC 3.1.3.73)	N2E2	P. fluorescens N2E2
Pf6N2E2_5746	TK06_RS28625	Cobalamin synthase	N2E2	P. fluorescens N2E2
Pf6N2E2_5747	TK06_RS28630	Two-component response regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_5748	TK06_RS28635	Transcriptional activator protein LuxR	N2E2	P. fluorescens N2E2
Pf6N2E2_5750	TK06_RS28640	Transcriptional regulator, MarR family	N2E2	P. fluorescens N2E2
Pf6N2E2_5751	TK06_RS28645	Permeases of the major facilitator superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_5753	TK06_RS28650	Glutathione peroxidase family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5754	TK06_RS28655	Long-chain fatty acid transport protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5755	TK06_RS28660	FIG00956435: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5756	TK06_RS28665	Glutamate synthase [NADPH] large chain (EC 1.4.1.13)	N2E2	P. fluorescens N2E2
Pf6N2E2_5758	TK06_RS28670	FIG00957314: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5759	TK06_RS28675	DNA recombination protein RmuC	N2E2	P. fluorescens N2E2
Pf6N2E2_5760	TK06_RS28680	Sensory box histidine kinase/response regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_5761	TK06_RS28685	Transcriptional regulator, TetR family	N2E2	P. fluorescens N2E2
Pf6N2E2_5762	TK06_RS28690	Permeases of the major facilitator superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_5763	TK06_RS28695	Mannose-6-phosphate isomerase (EC 5.3.1.8)	N2E2	P. fluorescens N2E2
Pf6N2E2_5764	TK06_RS28700	C4-dicarboxylate transporter/malic acid transport protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5765	TK06_RS28705	1-acyl-sn-glycerol-3-phosphate acyltransferase (EC 2.3.1.51)	N2E2	P. fluorescens N2E2
Pf6N2E2_5766	TK06_RS28710	Quaternary ammonium compound-resistance protein SugE	N2E2	P. fluorescens N2E2
Pf6N2E2_5767	TK06_RS28715	Sodium-dependent transporter	N2E2	P. fluorescens N2E2
Pf6N2E2_5768	TK06_RS28720	DNA recombination-dependent growth factor C	N2E2	P. fluorescens N2E2
Pf6N2E2_6162	TK06_RS28725	tRNA-Val-TAC	N2E2	P. fluorescens N2E2
Pf6N2E2_6163	TK06_RS28730	tRNA-Asp-GTC	N2E2	P. fluorescens N2E2
Pf6N2E2_6164	TK06_RS28735	tRNA-Val-TAC	N2E2	P. fluorescens N2E2
Pf6N2E2_6165	TK06_RS28740	tRNA-Asp-GTC	N2E2	P. fluorescens N2E2
Pf6N2E2_5769	TK06_RS28745	Catalase (EC 1.11.1.6)	N2E2	P. fluorescens N2E2
Pf6N2E2_5770	TK06_RS28750	FIG00959155: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5771	TK06_RS28755	FKBP-type peptidyl-prolyl cis-trans isomerase FklB (EC 5.2.1.8)	N2E2	P. fluorescens N2E2
Pf6N2E2_5772	TK06_RS28760	DUF1232 domain-containing protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5773	TK06_RS28765	Transcriptional regulator, Cro/CI family	N2E2	P. fluorescens N2E2
Pf6N2E2_5774	TK06_RS28770	FIG00954549: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5775	TK06_RS28775	FOG: TPR repeat, SEL1 subfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_5777	TK06_RS28780	Rhs family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5778	TK06_RS28785	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5779	TK06_RS28790	diguanylate cyclase/phosphodiesterase (GGDEF & EAL domains) with PAS/PAC sensor(s)	N2E2	P. fluorescens N2E2
Pf6N2E2_5780	TK06_RS28795	Periplasmic protease	N2E2	P. fluorescens N2E2
Pf6N2E2_5781	TK06_RS28800	Oxidoreductase, zinc-binding	N2E2	P. fluorescens N2E2
Pf6N2E2_5782	TK06_RS28805	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5783	TK06_RS28815	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5784	TK06_RS28820	FIG01073969: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5785	TK06_RS28825	Phosphoserine phosphatase (EC 3.1.3.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_5786	TK06_RS28830	ABC transporter, ATP-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5787	TK06_RS28835	Thiamin ABC transporter, transmembrane component	N2E2	P. fluorescens N2E2
Pf6N2E2_5788	TK06_RS28840	ABC transporter permease protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5789	TK06_RS28845	FIG00956482: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5790	TK06_RS28850	ABC-type Fe3+ transport system, periplasmic component	N2E2	P. fluorescens N2E2
Pf6N2E2_5791	TK06_RS28855	2-aminoethylphosphonate uptake and metabolism regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_5792	TK06_RS28860	FIG00953060: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5793	TK06_RS28865	Aspartyl aminopeptidase	N2E2	P. fluorescens N2E2
Pf6N2E2_5794	TK06_RS28870	Ribosomal large subunit pseudouridine synthase A (EC 4.2.1.70)	N2E2	P. fluorescens N2E2
Pf6N2E2_5795	TK06_RS28875	Cell division topological specificity factor MinE	N2E2	P. fluorescens N2E2
Pf6N2E2_5796	TK06_RS28880	Septum site-determining protein MinD	N2E2	P. fluorescens N2E2
Pf6N2E2_5797	TK06_RS28885	Septum site-determining protein MinC	N2E2	P. fluorescens N2E2
Pf6N2E2_5798	TK06_RS28890	Lipid A biosynthesis lauroyl acyltransferase (EC 2.3.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_5799	TK06_RS28895	Patatin	N2E2	P. fluorescens N2E2
Pf6N2E2_5800	TK06_RS28900	Nucleoside-binding outer membrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5801	TK06_RS28905	FIG137887: membrane protein related to purine degradation	N2E2	P. fluorescens N2E2
Pf6N2E2_5802	TK06_RS28910	Ureidoglycolate hydrolase (EC 3.5.3.19)	N2E2	P. fluorescens N2E2
Pf6N2E2_5803	TK06_RS28915	Allantoicase (EC 3.5.3.4)	N2E2	P. fluorescens N2E2
Pf6N2E2_5804	TK06_RS28920	2-oxo-4-hydroxy-4-carboxy--5-ureidoimidazoline (OHCU) decarboxylase	N2E2	P. fluorescens N2E2
Pf6N2E2_5805	TK06_RS28925	Uricase (urate oxidase) (EC 1.7.3.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_5807	TK06_RS28930	5-Hydroxyisourate Hydrolase (HIUase) (EC 3.5.2.17)	N2E2	P. fluorescens N2E2
Pf6N2E2_5808	TK06_RS28935	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5809	TK06_RS28940	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5810	TK06_RS28945	Homoserine/homoserine lactone efflux protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5811	TK06_RS28950	Xanthine/uracil/thiamine/ascorbate permease family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5812	TK06_RS28955	Transcriptional regulator, MarR family	N2E2	P. fluorescens N2E2
Pf6N2E2_5813	TK06_RS28960	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_5814	TK06_RS28965	Glutaredoxin	N2E2	P. fluorescens N2E2
Pf6N2E2_5815	TK06_RS28970	GTP cyclohydrolase I (EC 3.5.4.16) type 1	N2E2	P. fluorescens N2E2
Pf6N2E2_5816	TK06_RS28975	Smr domain protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5817	TK06_RS28980	FIG00956876: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5818	TK06_RS28985	Isochorismatase (EC 3.3.2.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_5819	TK06_RS28990	Protein-N(5)-glutamine methyltransferase PrmB, methylates LSU ribosomal protein L3p	N2E2	P. fluorescens N2E2
Pf6N2E2_5820	TK06_RS28995	FIG00957914: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5821	TK06_RS29000	Hydrolase, alpha/beta fold family functionally coupled to Phosphoribulokinase	N2E2	P. fluorescens N2E2
Pf6N2E2_5822	TK06_RS29005	Chorismate synthase (EC 4.2.3.5)	N2E2	P. fluorescens N2E2
Pf6N2E2_5823	TK06_RS29010	Nucleoside:H+ symporter:Major facilitator superfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_5824	TK06_RS29015	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase (EC 1.13.11.54)	N2E2	P. fluorescens N2E2
Pf6N2E2_5825	TK06_RS29020	FIG00958237: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5827	TK06_RS29025	Acetoacetyl-CoA synthetase (EC 6.2.1.16) / Long-chain-fatty-acid--CoA ligase (EC 6.2.1.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_5828	TK06_RS29030	FOG: Ankyrin repeat	N2E2	P. fluorescens N2E2
Pf6N2E2_5829	TK06_RS29035	FIG00955145: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5830	TK06_RS29040	FIG00960829: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5831	TK06_RS29045	Major facilitator family transporter	N2E2	P. fluorescens N2E2
Pf6N2E2_5832	TK06_RS29050	Sulfate and thiosulfate binding protein CysP	N2E2	P. fluorescens N2E2
Pf6N2E2_5833	TK06_RS29055	Potassium voltage-gated channel subfamily KQT; possible potassium channel, VIC family	N2E2	P. fluorescens N2E2
Pf6N2E2_5834	TK06_RS29060	Eukaryotic-type low-affinity urea transporter	N2E2	P. fluorescens N2E2
Pf6N2E2_5835	TK06_RS29065	Pyruvate kinase (EC 2.7.1.40)	N2E2	P. fluorescens N2E2
Pf6N2E2_5836	TK06_RS29070	D-glycerate 2-kinase (EC 2.7.1.-)	N2E2	P. fluorescens N2E2
Pf6N2E2_5837	TK06_RS29075	2-hydroxy-3-oxopropionate reductase (EC 1.1.1.60)	N2E2	P. fluorescens N2E2
Pf6N2E2_5838	TK06_RS29080	Hydroxypyruvate isomerase (EC 5.3.1.22)	N2E2	P. fluorescens N2E2
Pf6N2E2_5839	TK06_RS29085	Glyoxylate carboligase (EC 4.1.1.47)	N2E2	P. fluorescens N2E2
Pf6N2E2_5841	TK06_RS29090	GlcG protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5842	TK06_RS29095	Transcriptional regulator, TetR family	N2E2	P. fluorescens N2E2
Pf6N2E2_5844	TK06_RS29100	Membrane protein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_5845	TK06_RS29105	Nucleoside ABC transporter, periplasmic nucleoside-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5846	TK06_RS29110	Nucleoside ABC transporter, periplasmic nucleoside-binding protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5847	TK06_RS29115	Glycine betaine/L-proline ABC transporter, glycine betaine/L-proline- binding/permease protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5848	TK06_RS29120	Putative membrane protein, clustering with ActP	N2E2	P. fluorescens N2E2
Pf6N2E2_5849	TK06_RS29125	Acetate permease ActP (cation/acetate symporter)	N2E2	P. fluorescens N2E2
Pf6N2E2_5850	TK06_RS29130	Citrate synthase (si) (EC 2.3.3.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_5851	TK06_RS29135	Succinate dehydrogenase cytochrome b-556 subunit	N2E2	P. fluorescens N2E2
Pf6N2E2_5852	TK06_RS29140	Succinate dehydrogenase hydrophobic membrane anchor protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5853	TK06_RS29145	Succinate dehydrogenase flavoprotein subunit (EC 1.3.99.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_5854	TK06_RS29150	Succinate dehydrogenase iron-sulfur protein (EC 1.3.99.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_5855	TK06_RS29155	2-oxoglutarate dehydrogenase E1 component (EC 1.2.4.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_5856	TK06_RS29160	Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex (EC 2.3.1.61)	N2E2	P. fluorescens N2E2
Pf6N2E2_5857	TK06_RS29165	Dihydrolipoamide dehydrogenase of 2-oxoglutarate dehydrogenase (EC 1.8.1.4)	N2E2	P. fluorescens N2E2
Pf6N2E2_5858	TK06_RS29170	Succinyl-CoA ligase [ADP-forming] beta chain (EC 6.2.1.5)	N2E2	P. fluorescens N2E2
Pf6N2E2_5859	TK06_RS29175	Succinyl-CoA ligase [ADP-forming] alpha chain (EC 6.2.1.5)	N2E2	P. fluorescens N2E2
Pf6N2E2_5860	TK06_RS29180	Branched-chain amino acid transport system carrier protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5861	TK06_RS29185	FIG00953885: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5862	TK06_RS29190	Lipoprotein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_5863	TK06_RS29195	FIG00956080: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5864	TK06_RS29200	FIG00953296: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5865	TK06_RS29205	Chaperone protein HtpG	N2E2	P. fluorescens N2E2
Pf6N2E2_5866	TK06_RS29210	dienelactone hydrolase family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5867	TK06_RS29215	Pirin	N2E2	P. fluorescens N2E2
Pf6N2E2_5868	TK06_RS29220	5-oxo-L-prolinase, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_5869	TK06_RS29225	Helicase subunit of the DNA excision repair complex	N2E2	P. fluorescens N2E2
Pf6N2E2_5870	TK06_RS29230	3-oxoacyl-[acyl-carrier-protein] synthase, KASI (EC 2.3.1.41)	N2E2	P. fluorescens N2E2
Pf6N2E2_5871	TK06_RS29235	3-hydroxyacyl-[acyl-carrier-protein] dehydratase, FabA form (EC 4.2.1.59)	N2E2	P. fluorescens N2E2
Pf6N2E2_5872	TK06_RS29240	Sensor histidine kinase/response regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_5873	TK06_RS29245	FIG00953467: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5874	TK06_RS29250	TonB-dependent receptor; Outer membrane receptor for ferrienterochelin and colicins	N2E2	P. fluorescens N2E2
Pf6N2E2_5875	TK06_RS29255	Glycerol-3-phosphate dehydrogenase [NAD(P)+] (EC 1.1.1.94)	N2E2	P. fluorescens N2E2
Pf6N2E2_5876	TK06_RS29260	Lipase (EC 3.1.1.3)	N2E2	P. fluorescens N2E2
Pf6N2E2_5877	TK06_RS29265	Phosphohistidine phosphatase SixA	N2E2	P. fluorescens N2E2
Pf6N2E2_5878	TK06_RS29270	FIG002571: 4-hydroxybenzoyl-CoA thioesterase domain protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5879	TK06_RS29275	FIG00955363: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5880	TK06_RS29280	hydrolase, alpha/beta fold family	N2E2	P. fluorescens N2E2
Pf6N2E2_5881	TK06_RS29285	Type IIA topoisomerase (DNA gyrase/topo II, topoisomerase IV), A subunit	N2E2	P. fluorescens N2E2
Pf6N2E2_5882	TK06_RS29290	Putative membrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5883	TK06_RS29295	FKBP-type peptidyl-prolyl cis-trans isomerase FkpA precursor (EC 5.2.1.8)	N2E2	P. fluorescens N2E2
Pf6N2E2_5884	TK06_RS29300	Sensor histidine kinase	N2E2	P. fluorescens N2E2
Pf6N2E2_5886	TK06_RS29305	DNA-binding response regulator GltR, controls specific porins for the entry of glucose	N2E2	P. fluorescens N2E2
Pf6N2E2_5887	TK06_RS29310	Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)	N2E2	P. fluorescens N2E2
Pf6N2E2_5888	TK06_RS29315	Putative NADP-dependent oxidoreductase PA1648	N2E2	P. fluorescens N2E2
Pf6N2E2_5889	TK06_RS29320	Short-chain dehydrogenase/reductase SDR	N2E2	P. fluorescens N2E2
Pf6N2E2_5890	TK06_RS29325	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_5892	TK06_RS29330	Methyl-accepting chemotaxis protein I (serine chemoreceptor protein)	N2E2	P. fluorescens N2E2
Pf6N2E2_5893	TK06_RS29335	FIG00956448: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_6166	TK06_RS29340	tRNA-Glu-TTC	N2E2	P. fluorescens N2E2
Pf6N2E2_6167	TK06_RS29345	tRNA-Gly-GCC	N2E2	P. fluorescens N2E2
Pf6N2E2_6168	TK06_RS29350	tRNA-Glu-TTC	N2E2	P. fluorescens N2E2
Pf6N2E2_6169	TK06_RS29355	tRNA-Gly-GCC	N2E2	P. fluorescens N2E2
Pf6N2E2_5894	TK06_RS29360	Putative threonine efflux protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5895	TK06_RS29365	Transcriptional regulator, GntR family domain / Aspartate aminotransferase (EC 2.6.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_5896	TK06_RS29370	Cystathionine gamma-lyase (EC 4.4.1.1)	N2E2	P. fluorescens N2E2
Pf6N2E2_5897	TK06_RS29375	COG1180: Radical SAM, Pyruvate-formate lyase-activating enzyme like	N2E2	P. fluorescens N2E2
Pf6N2E2_5898	TK06_RS29380	Integral membrane protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5899	TK06_RS29385	Leucine-responsive regulatory protein, regulator for leucine (or lrp) regulon and high-affinity branched-chain amino acid transport system	N2E2	P. fluorescens N2E2
Pf6N2E2_5900	TK06_RS29390	L-Proline/Glycine betaine transporter ProP	N2E2	P. fluorescens N2E2
Pf6N2E2_5901	TK06_RS29395	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5902	TK06_RS29400	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5903	TK06_RS29405	5-amino-6-(5-phosphoribosylamino)uracil reductase (EC 1.1.1.193)	N2E2	P. fluorescens N2E2
Pf6N2E2_5904	TK06_RS29410	Sorbitol dehydrogenase (EC 1.1.1.14)	N2E2	P. fluorescens N2E2
Pf6N2E2_5905	TK06_RS29415	Transcriptional regulator of various polyols utilization, AraC family	N2E2	P. fluorescens N2E2
Pf6N2E2_5906	TK06_RS29420	Flp pilus assembly protein, pilin Flp	N2E2	P. fluorescens N2E2
Pf6N2E2_5907	TK06_RS29425	Flp pilus assembly protein, pilin Flp	N2E2	P. fluorescens N2E2
Pf6N2E2_5908	TK06_RS29430	Type IV prepilin peptidase TadV/CpaA	N2E2	P. fluorescens N2E2
Pf6N2E2_5909	TK06_RS29435	Predicted ATPase with chaperone activity, associated with Flp pilus assembly	N2E2	P. fluorescens N2E2
Pf6N2E2_5910	TK06_RS29440	Flp pilus assembly protein RcpC/CpaB	N2E2	P. fluorescens N2E2
Pf6N2E2_5911	TK06_RS29445	Von Willebrand factor type A domain protein, associated with Flp pilus assembly	N2E2	P. fluorescens N2E2
Pf6N2E2_5912	TK06_RS29450	Similar to TadZ/CpaE, associated with Flp pilus assembly	N2E2	P. fluorescens N2E2
Pf6N2E2_5913	TK06_RS29455	Similar to TadZ/CpaE, associated with Flp pilus assembly	N2E2	P. fluorescens N2E2
Pf6N2E2_5914	TK06_RS29460	Type II/IV secretion system ATPase TadZ/CpaE, associated with Flp pilus assembly	N2E2	P. fluorescens N2E2
Pf6N2E2_5915	TK06_RS29465	Type II/IV secretion system ATP hydrolase TadA/VirB11/CpaF, TadA subfamily	N2E2	P. fluorescens N2E2
Pf6N2E2_5916	TK06_RS29470	Flp pilus assembly protein TadB	N2E2	P. fluorescens N2E2
Pf6N2E2_5917	TK06_RS29475	Type II/IV secretion system protein TadC, associated with Flp pilus assembly	N2E2	P. fluorescens N2E2
Pf6N2E2_5918	TK06_RS29480	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5919	TK06_RS29485	Flp pilus assembly protein TadD, contains TPR repeats	N2E2	P. fluorescens N2E2
Pf6N2E2_5920	TK06_RS29490	Type II/IV secretion system secretin RcpA/CpaC, associated with Flp pilus assembly	N2E2	P. fluorescens N2E2
Pf6N2E2_5921	TK06_RS29495	Metal-dependent hydrolase related to alanyl-tRNA synthetase	N2E2	P. fluorescens N2E2
Pf6N2E2_5922	TK06_RS29500	Transcriptional regulator, LysR family	N2E2	P. fluorescens N2E2
Pf6N2E2_5923	TK06_RS29505	FIG00956241: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5924	TK06_RS29510	Butyryl-CoA dehydrogenase (EC 1.3.99.2)	N2E2	P. fluorescens N2E2
Pf6N2E2_5925	TK06_RS29515	Transglutaminase-like enzymes, putative cysteine proteases	N2E2	P. fluorescens N2E2
Pf6N2E2_5926	TK06_RS29520	Uncharacterized glutathione S-transferase-like protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5927	TK06_RS29525	ABC-type multidrug transport system, ATPase component	N2E2	P. fluorescens N2E2
Pf6N2E2_5928	TK06_RS29530	ABC-type multidrug transport system, permease component	N2E2	P. fluorescens N2E2
Pf6N2E2_5929	TK06_RS29535	FIG00954461: hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5930	TK06_RS29540	Predicted hydrolase of the metallo-beta-lactamase superfamily, clustered with KDO2-Lipid A biosynthesis genes	N2E2	P. fluorescens N2E2
Pf6N2E2_5931	TK06_RS29545	MotA/TolQ/ExbB proton channel family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5932	TK06_RS29550	Biopolymer transport protein ExbD/TolR	N2E2	P. fluorescens N2E2
Pf6N2E2_5933	TK06_RS29555	Tetraacyldisaccharide 4'-kinase (EC 2.7.1.130)	N2E2	P. fluorescens N2E2
Pf6N2E2_5934	TK06_RS29560	FIG002473: Protein YcaR in KDO2-Lipid A biosynthesis cluster	N2E2	P. fluorescens N2E2
Pf6N2E2_5935	TK06_RS29565	3-deoxy-manno-octulosonate cytidylyltransferase (EC 2.7.7.38)	N2E2	P. fluorescens N2E2
Pf6N2E2_5936	TK06_RS29570	Low molecular weight protein tyrosine phosphatase (EC 3.1.3.48)	N2E2	P. fluorescens N2E2
Pf6N2E2_5937	TK06_RS29575	UDP-N-acetylenolpyruvoylglucosamine reductase (EC 1.1.1.158)	N2E2	P. fluorescens N2E2
Pf6N2E2_5938	TK06_RS29580	Isoquinoline 1-oxidoreductase alpha subunit (EC 1.3.99.16)	N2E2	P. fluorescens N2E2
Pf6N2E2_5939	TK06_RS29585	Isoquinoline 1-oxidoreductase beta subunit (EC 1.3.99.16)	N2E2	P. fluorescens N2E2
Pf6N2E2_5940	TK06_RS29590	Xanthine and CO dehydrogenases maturation factor, XdhC/CoxF family	N2E2	P. fluorescens N2E2
Pf6N2E2_5941	TK06_RS29595	CTP:molybdopterin cytidylyltransferase	N2E2	P. fluorescens N2E2
Pf6N2E2_5942	TK06_RS29600	Ribonuclease E (EC 3.1.26.12)	N2E2	P. fluorescens N2E2
Pf6N2E2_5944	TK06_RS29605	Ribosomal large subunit pseudouridine synthase C (EC 4.2.1.70)	N2E2	P. fluorescens N2E2
Pf6N2E2_5945	TK06_RS29610	Similar to phosphoglycolate phosphatase, clustered with ribosomal large subunit pseudouridine synthase C	N2E2	P. fluorescens N2E2
Pf6N2E2_5946	TK06_RS29615	Periplasmic serine proteases (ClpP class)	N2E2	P. fluorescens N2E2
Pf6N2E2_5947	TK06_RS29620	FIG146278: Maf/YceF/YhdE family protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5948	TK06_RS29625	COG1399 protein, clustered with ribosomal protein L32p	N2E2	P. fluorescens N2E2
Pf6N2E2_5949	TK06_RS29630	hypothetical protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5950	TK06_RS29635	Phosphate:acyl-ACP acyltransferase PlsX	N2E2	P. fluorescens N2E2
Pf6N2E2_5951	TK06_RS29640	Malonyl CoA-acyl carrier protein transacylase (EC 2.3.1.39)	N2E2	P. fluorescens N2E2
Pf6N2E2_5952	TK06_RS29645	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	N2E2	P. fluorescens N2E2
Pf6N2E2_5953	TK06_RS29650	Acyl carrier protein	N2E2	P. fluorescens N2E2
Pf6N2E2_5954	TK06_RS29655	3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.179)	N2E2	P. fluorescens N2E2
Pf6N2E2_5955	TK06_RS29660	Aminodeoxychorismate lyase (EC 4.1.3.38)	N2E2	P. fluorescens N2E2
Pf6N2E2_5956	TK06_RS29665	FIG004453: protein YceG like	N2E2	P. fluorescens N2E2
Pf6N2E2_5957	TK06_RS29670	Thymidylate kinase (EC 2.7.4.9)	N2E2	P. fluorescens N2E2
Pf6N2E2_5958	TK06_RS29675	DNA polymerase III delta prime subunit (EC 2.7.7.7)	N2E2	P. fluorescens N2E2
Pf6N2E2_5959	TK06_RS29680	Type IV pilus biogenesis protein PilZ	N2E2	P. fluorescens N2E2
Pf6N2E2_5960	TK06_RS29685	Putative deoxyribonuclease YcfH	N2E2	P. fluorescens N2E2
Pf6N2E2_5961	TK06_RS29690	Transcriptional regulator, TetR family	N2E2	P. fluorescens N2E2
Pf6N2E2_5962	TK06_RS29695	Molybdenum cofactor biosynthesis protein MoaA	N2E2	P. fluorescens N2E2
Pf6N2E2_5963	TK06_RS29700	lipoprotein, putative	N2E2	P. fluorescens N2E2
Pf6N2E2_5964	TK06_RS29705	FIG003620: Proteophosphoglycan precursor (Fragment)	N2E2	P. fluorescens N2E2
Pf6N2E2_5965	TK06_RS29710	transcriptional regulator	N2E2	P. fluorescens N2E2
Pf6N2E2_5966	TK06_RS29715	L-arabinolactonase (EC 3.1.1.15)	N2E2	P. fluorescens N2E2
Pf6N2E2_5967	TK06_RS29720	3-oxoacyl-[acyl-carrier protein] reductase (EC 1.1.1.100)	N2E2	P. fluorescens N2E2
